asin,rv_stars_rating,rv_titre,rv_date,rv_pays,rv_achat,rv_body,rv_utile,rv_lien
B09M4BFZK7,"4,0","Buon orologio come ogni prodotto Garmin, un po’ basso il vivavoce mentre risponde Siri,  manca a livello estetico l’effetto wow, orologio un po’ anonimo privo di personalità, altre marche hanno curato molto di più la cassa la ghiera ed aumentato l’ampiezza dello schermo riducendo i bordi. Lo sto ancora provando per capire se riesco a farci 9 giorni. Il prezzo corretto credo debba essere poco sotto i 400 per giustificare le sue lacune estetiche, per gli sportivi sicuramente prodotto top Grazie all’immensa precisione dei sensori. Per utenti meno consapevoli diventa più difficile sceglierlo.",6/1/2022,Italie,Achat vérifié,"Buon orologio come ogni prodotto Garmin, un po’ basso il vivavoce mentre risponde Siri,  manca a livello estetico l’effetto wow, orologio un po’ anonimo privo di personalità, altre marche hanno curato molto di più la cassa la ghiera ed aumentato l’ampiezza dello schermo riducendo i bordi. Lo sto ancora provando per capire se riesco a farci 9 giorni. Il prezzo corretto credo debba essere poco sotto i 400 per giustificare le sue lacune estetiche, per gli sportivi sicuramente prodotto top Grazie all’immensa precisione dei sensori. Per utenti meno consapevoli diventa più difficile sceglierlo.",2 personnes ont trouvé cela utile,
B09M4BFZK7,"5,0",In meinen Augen der aktuell beste Kompromiss zwischen einer hochpräzisen Fitnesstracking Uhr und einer Smartwatch.,10/1/2022,Allemagne,Achat vérifié,In meinen Augen der aktuell beste Kompromiss zwischen einer hochpräzisen Fitnesstracking Uhr und einer Smartwatch.,4 personnes ont trouvé cela utile,
B09M4BFZK7,"4,0","Orologio molto bello e funzionale, unica pecca che l’app del sonno nn calcola i riposini oltre che il volume durante le conversazioni è troppo basso, spero in un aggiornamento..!!",26/2/2022,Italie,Achat vérifié,"Orologio molto bello e funzionale, unica pecca che l’app del sonno nn calcola i riposini oltre che il volume durante le conversazioni è troppo basso, spero in un aggiornamento..!!",3 personnes ont trouvé cela utile,
B09M4BFZK7,"5,0","Ich habe bisher Huawei Watch, Fitbit Sense und die Venu 2s ausprobiert.  Mit der Venu 2 plus bin ich jetzt endlich richtig zufrieden. Die Venu 2s war mir zu klein die 2 zu groß. Sie bietet viel mehr als ich erwartet habe und das Handling ist einfach. Klare Kaufempfehlung!",12/1/2022,Allemagne,Achat vérifié,"Ich habe bisher Huawei Watch, Fitbit Sense und die Venu 2s ausprobiert.  Mit der Venu 2 plus bin ich jetzt endlich richtig zufrieden. Die Venu 2s war mir zu klein die 2 zu groß. Sie bietet viel mehr als ich erwartet habe und das Handling ist einfach. Klare Kaufempfehlung!",2 personnes ont trouvé cela utile,
B09M4BFZK7,"2,0","È un smartwatch molto sopravalutato dal costo veramente ingiustificato. Personalmente lo avevo acquistato - anche - per il monitoraggio del sonno, da molti lodato per la sua asserita precisione. Ebbene, al contrario, basti dire che non da neppure la possibilità di conteggiare eventuali “sonnellini” pomeridiani. Per il resto non l’ho trovato neppure particolarmente preciso. Per es ho verificato che La lettura dell’ossigenazione risulta spesso imprecisa. Più di ogni altra cosa impressiona negativamente la scarsa semplicità del software mai intuitivo anzi complicato fino a diventare sconfortante. Volendo trovare una cosa positiva è la velocità di elaborazione e dei dati che si riesce a visualizzare sull’app. del telefono pressoché in tempo reale. Adeguata la batteria, lo schermo si apprezzerebbe se fosse un pizzico più grande.  Ad ogni modo…a questo prezzo lo trovo veramente sconsigliabile in ogni caso sono pentito dell’acquisto nell’insieme. In definitiva nulla più che discreto smartwatch dal prezzo veramente esagerato anche in considerazione delle caratteristiche. non mancano smartwatch validi - forse migliori per caratteristiche - a metà del prezzo.",24/4/2022,Italie,Achat vérifié,"È un smartwatch molto sopravalutato dal costo veramente ingiustificato. Personalmente lo avevo acquistato - anche - per il monitoraggio del sonno, da molti lodato per la sua asserita precisione. Ebbene, al contrario, basti dire che non da neppure la possibilità di conteggiare eventuali “sonnellini” pomeridiani. Per il resto non l’ho trovato neppure particolarmente preciso. Per es ho verificato che La lettura dell’ossigenazione risulta spesso imprecisa. Più di ogni altra cosa impressiona negativamente la scarsa semplicità del software mai intuitivo anzi complicato fino a diventare sconfortante. Volendo trovare una cosa positiva è la velocità di elaborazione e dei dati che si riesce a visualizzare sull’app. del telefono pressoché in tempo reale. Adeguata la batteria, lo schermo si apprezzerebbe se fosse un pizzico più grande.  Ad ogni modo…a questo prezzo lo trovo veramente sconsigliabile in ogni caso sono pentito dell’acquisto nell’insieme. In definitiva nulla più che discreto smartwatch dal prezzo veramente esagerato anche in considerazione delle caratteristiche. non mancano smartwatch validi - forse migliori per caratteristiche - a metà del prezzo.",,
B09M4BFZK7,"4,0","Ottimo prodotto per quanto riguarda Garmin, ma sono rimasto deluso dal venu 2plus...contapassi che misura anche da fermi in macchina in movimento...rilevazione cardiaca lascia un po' a desiderare...notifiche e connessione con cellulare molto molto discontinue...non va quasi mai la connessione con cellulare...per quanto mi riguarda cinturino che mi ha causato irritazione a polso nonostante non lo tengo stretto...bhe che dire, non mi aspettavo queste pecche da Garmin. Effettuato reso.",5/5/2022,Italie,Achat vérifié,"Ottimo prodotto per quanto riguarda Garmin, ma sono rimasto deluso dal venu 2plus...contapassi che misura anche da fermi in macchina in movimento...rilevazione cardiaca lascia un po' a desiderare...notifiche e connessione con cellulare molto molto discontinue...non va quasi mai la connessione con cellulare...per quanto mi riguarda cinturino che mi ha causato irritazione a polso nonostante non lo tengo stretto...bhe che dire, non mi aspettavo queste pecche da Garmin. Effettuato reso.",,
B09M4BFZK7,"1,0","Lo he tenido que devolver porque el sensor cardiaco o no funciona bien o venía defectuoso. El caso es que después de medir la frecuencia cardiaca con el reloj varios días me di cuenta que no se acercaban las lecturas ni de cerca a lo que normalmente registraba con otros relojes. Para quedarme tranquilo antes de devolverlo, medí el pulso en pleno ejercicio primero con una cinta de pecho y en la segunda parte de la actividad con el reloj y las lecturas no tenían nada que ver. Con la cinta registró un pulso medio de unas 135 pulsaciones y una máxima de 163 (que es lo que suelo tener normalmente jugando al tenis) y sin embargo cuando desconecté la cinta y pasé al registro con el reloj no superé de 105 pulsaciones por minuto de media y una máxima de 109. De manera que no me sirve para lo que realmente necesito el reloj, que es una monitorización  más o menos fiable de mi frecuencia cardiaca cuando me ejercito. Me resulta extraño porque hace años tuve un Venu 1 y era bastante fiable en este sentido.",6/2/2022,Espagne,Achat vérifié,"Lo he tenido que devolver porque el sensor cardiaco o no funciona bien o venía defectuoso. El caso es que después de medir la frecuencia cardiaca con el reloj varios días me di cuenta que no se acercaban las lecturas ni de cerca a lo que normalmente registraba con otros relojes. Para quedarme tranquilo antes de devolverlo, medí el pulso en pleno ejercicio primero con una cinta de pecho y en la segunda parte de la actividad con el reloj y las lecturas no tenían nada que ver. Con la cinta registró un pulso medio de unas 135 pulsaciones y una máxima de 163 (que es lo que suelo tener normalmente jugando al tenis) y sin embargo cuando desconecté la cinta y pasé al registro con el reloj no superé de 105 pulsaciones por minuto de media y una máxima de 109. De manera que no me sirve para lo que realmente necesito el reloj, que es una monitorización  más o menos fiable de mi frecuencia cardiaca cuando me ejercito. Me resulta extraño porque hace años tuve un Venu 1 y era bastante fiable en este sentido.",Une personne a trouvé cela utile,
B09M4BFZK7,"5,0","An excellent fitness tracker with an amazing battery life. This is my first time with a Garmin device and love the health tracking, GPS and especially the battery life. Very good touch screen, responsive and super bright. Very light and comfortable to wear. Sleep tracking on point as well. The garmin connect app is also very easy to use and provides all relevant info. Love the ability to customize the data fields and track what is relavant. Phone notifications, activation of voice assistant, music streaming all work seamlessly as indicated. Love the product, would strongly recommend it",5/4/2022,Allemagne,Achat vérifié,"An excellent fitness tracker with an amazing battery life. This is my first time with a Garmin device and love the health tracking, GPS and especially the battery life. Very good touch screen, responsive and super bright. Very light and comfortable to wear. Sleep tracking on point as well. The garmin connect app is also very easy to use and provides all relevant info. Love the ability to customize the data fields and track what is relavant. Phone notifications, activation of voice assistant, music streaming all work seamlessly as indicated. Love the product, would strongly recommend it",Une personne a trouvé cela utile,
B09M4BFZK7,"4,0","el reloj se ve muy bien, es bonito, pero para mi gusto un poco pequeño, 1 pulgada mas estaria mejor. Se vincula bien con el xiami mi10 aunque al principio me salio un mensaje como que no era compatible,(hay modelos de moviles que no lo son, diria que los mas antiguos por tema software,) pero al final sin problemas. Los menús se cogen rapido para manejar aunque voy a decir lo que NO me ha gustado que hare antes que decir lo que me ha gustado...:",27/3/2022,Espagne,Achat vérifié,"el reloj se ve muy bien, es bonito, pero para mi gusto un poco pequeño, 1 pulgada mas estaria mejor. Se vincula bien con el xiami mi10 aunque al principio me salio un mensaje como que no era compatible,(hay modelos de moviles que no lo son, diria que los mas antiguos por tema software,) pero al final sin problemas. Los menús se cogen rapido para manejar aunque voy a decir lo que NO me ha gustado que hare antes que decir lo que me ha gustado...:",,
B09M4BFZK7,"4,0",Aspetto e finitura ottimi. GPS molto buono. Valori Pulse OX un po' bassi.,23/1/2022,Italie,Achat vérifié,Aspetto e finitura ottimi. GPS molto buono. Valori Pulse OX un po' bassi.,Une personne a trouvé cela utile,
B09M4BFZK7,"2,0",El producto tiene una buena calidad y las mediciones están en la línea de lo esperado de garmin.,25/2/2022,Espagne,Achat vérifié,El producto tiene una buena calidad y las mediciones están en la línea de lo esperado de garmin.,,
B09M4BFZK7,"5,0","Avevo il Venu 2 che già era il TOP... il plus praticamente ha ""solo"" il microfono e l'assistente vocale che va a mettere la ciliegina su un prodotto che era già il massimo.",30/1/2022,Italie,Achat vérifié,"Avevo il Venu 2 che già era il TOP... il plus praticamente ha ""solo"" il microfono e l'assistente vocale che va a mettere la ciliegina su un prodotto che era già il massimo.",3 personnes ont trouvé cela utile,
B09M4BFZK7,"5,0","Mi ero informato prima dell’acquisto. È più uno smartwatch che uno sportwatch, molto robusto, molto bello e con un’ottima autonomia. Personalizzabili le Watch faces, soddisfatto!!",22/1/2022,Italie,Achat vérifié,"Mi ero informato prima dell’acquisto. È più uno smartwatch che uno sportwatch, molto robusto, molto bello e con un’ottima autonomia. Personalizzabili le Watch faces, soddisfatto!!",Une personne a trouvé cela utile,
B09M4BFZK7,"5,0","Muy buen producto, de lo mejor para deporte y muy buenos sensores de medición, gps genial y pago con el movil muy bueno y como reloj inteligente de lo mejorcito, buen sonido y claridad en llamadas, el asistente genial y contestar a mensajes muy bueno, el unico pero un pelin subido de precio, pero lo compensa con todo el tinglado que lleva detras, buena compra.",18/2/2022,Espagne,Achat vérifié,"Muy buen producto, de lo mejor para deporte y muy buenos sensores de medición, gps genial y pago con el movil muy bueno y como reloj inteligente de lo mejorcito, buen sonido y claridad en llamadas, el asistente genial y contestar a mensajes muy bueno, el unico pero un pelin subido de precio, pero lo compensa con todo el tinglado que lleva detras, buena compra.",,
B09M4BFZK7,"5,0",Bel prodotto ma non compatibile e quindi non associabile a smartphone Huawei 20 (Android 11). Indicazione presente nelle istruzioni allegate al prodotto nella lista dei cellulari non compatibili. Sarebbe utile elencare da parte del produttore i cellulari non compatibili alla vendita.,14/4/2022,Italie,Achat vérifié,Bel prodotto ma non compatibile e quindi non associabile a smartphone Huawei 20 (Android 11). Indicazione presente nelle istruzioni allegate al prodotto nella lista dei cellulari non compatibili. Sarebbe utile elencare da parte del produttore i cellulari non compatibili alla vendita.,,
B09M4BFZK7,"1,0","L'oggetto, poiché non compatibile con gli Xiaomi di ultima generazione (es. Mi Lite 5G), non supporta le notifiche e quindi le funzionalità che lo contraddistinguono dal suo precedessore. Ho dato una stella perché non ho trovato nessuna risorsa internet che certifichi le compatibilità",23/3/2022,Italie,Achat vérifié,"L'oggetto, poiché non compatibile con gli Xiaomi di ultima generazione (es. Mi Lite 5G), non supporta le notifiche e quindi le funzionalità che lo contraddistinguono dal suo precedessore. Ho dato una stella perché non ho trovato nessuna risorsa internet che certifichi le compatibilità",,
B09M4BFZK7,"1,0","Die Uhr ist schön verarbeitet, leicht, funktional und arbeitet gut mit der App zusammen. Die Schwächen der Uhr ist die Kratzanfälligkeit vom Glas und der leise Lautsprecher. Trotz dem Gorillaglas ist nach ein paar Tagen das Glas schon sehr zerkratzt.",25/2/2022,Allemagne,Achat vérifié,"Die Uhr ist schön verarbeitet, leicht, funktional und arbeitet gut mit der App zusammen. Die Schwächen der Uhr ist die Kratzanfälligkeit vom Glas und der leise Lautsprecher. Trotz dem Gorillaglas ist nach ein paar Tagen das Glas schon sehr zerkratzt.",,
B09M4BFZK7,"3,0",Ich habe die Uhr seit 3 Tage und schon den ersten Kratzer im Display. Die Verbindung zum Handy unterbricht leider auch öfter.,1/4/2022,Allemagne,Achat vérifié,Ich habe die Uhr seit 3 Tage und schon den ersten Kratzer im Display. Die Verbindung zum Handy unterbricht leider auch öfter.,,
B09M4BFZK7,"1,0","Software der Uhr ist die unterste Schublade, Probleme ohne Ende, unausgereift und Umständlich.",20/2/2022,Allemagne,Achat vérifié,"Software der Uhr ist die unterste Schublade, Probleme ohne Ende, unausgereift und Umständlich.",Une personne a trouvé cela utile,
B09M4BFZK7,"5,0",L orologio è molto bellino ed ha tutto quello che serve ad uno uno sportwatch.. batteria che a me dura 7 giorni con 2/3 ore circa di gps a settimana ma senza collegarlo al telefono( non mi serve).  In generale sono molto soddisfatto.. forse 400 euro sono leggermente troppi,23/2/2022,Italie,Achat vérifié,L orologio è molto bellino ed ha tutto quello che serve ad uno uno sportwatch.. batteria che a me dura 7 giorni con 2/3 ore circa di gps a settimana ma senza collegarlo al telefono( non mi serve).  In generale sono molto soddisfatto.. forse 400 euro sono leggermente troppi,,
B09M4BFZK7,"5,0"," Dopo tanto ho preso un Garmin,credevo leggermente più grande ma apparte questo ottimo in tutte le sue funzioni!!!",18/3/2022,Italie,Achat vérifié," Dopo tanto ho preso un Garmin,credevo leggermente più grande ma apparte questo ottimo in tutte le sue funzioni!!!",,
B09M4BFZK7,"1,0",Die Software der Uhr ist absolut verbuggt,29/1/2022,Allemagne,Achat vérifié,Die Software der Uhr ist absolut verbuggt,3 personnes ont trouvé cela utile,
B09M4BFZK7,"1,0","estetica bella, colori display brillanti, durata della batteria imbarazzante, stabilità software non pervenuta, funzione vivavoce per chiamate 9 volte su 10 non va.",13/2/2022,Italie,Achat vérifié,"estetica bella, colori display brillanti, durata della batteria imbarazzante, stabilità software non pervenuta, funzione vivavoce per chiamate 9 volte su 10 non va.",,
B09M4BFZK7,"5,0",bello e molto funzionale i dati che restituisce sono molto precisi nota dolente il software non è così intuitivo e potrebbe essere migliorato,8/4/2022,Italie,Achat vérifié,bello e molto funzionale i dati che restituisce sono molto precisi nota dolente il software non è così intuitivo e potrebbe essere migliorato,,
B09M4BFZK7,"5,0","Mobile apps are basic, not many options for maps. Watch looks good , calling trough watch is pleasure, speaker loud enough to hold conversation while driving.",29/4/2022,Allemagne,Achat vérifié,"Mobile apps are basic, not many options for maps. Watch looks good , calling trough watch is pleasure, speaker loud enough to hold conversation while driving.",Une personne a trouvé cela utile,
B09M4BFZK7,"5,0","Come al solito GARMIN non sbaglia. Direi che come vivavoce ha il volume un pò basso, per il resto veramente OK",23/3/2022,Italie,Achat vérifié,"Come al solito GARMIN non sbaglia. Direi che come vivavoce ha il volume un pò basso, per il resto veramente OK",,
B09M4BFZK7,"5,0",Ottima qualità dell'audio in entrata e in uscita! Per me che vado spesso in bici è troppo comodo! Consiglio,26/4/2022,Italie,Achat vérifié,Ottima qualità dell'audio in entrata e in uscita! Per me che vado spesso in bici è troppo comodo! Consiglio,,
B09M4BFZK7,"5,0",Hodinky mají dlouhou vydrž. Vše je přeloženo do češtiny. Spárování s telefonem proběhlo bez problémů. Placení hodinkami je jednoduché. Měření vzdáleností jsou přesná.,23/4/2022,Allemagne,Achat vérifié,Hodinky mají dlouhou vydrž. Vše je přeloženo do češtiny. Spárování s telefonem proběhlo bez problémů. Placení hodinkami je jednoduché. Měření vzdáleností jsou přesná.,,
B09M4BFZK7,"4,0",Auch für eine ältere Person relativ leicht (mit Geduld) zu bedienen. Läßt sich gut tragen.,30/4/2022,Allemagne,Achat vérifié,Auch für eine ältere Person relativ leicht (mit Geduld) zu bedienen. Läßt sich gut tragen.,,
B09M4BFZK7,"2,0","Geht direkt wieder zurück, nach einer Stunde probieren die Uhr mit dem Smartphone zu koppeln aufgegeben.",25/3/2022,Allemagne,Achat vérifié,"Geht direkt wieder zurück, nach einer Stunde probieren die Uhr mit dem Smartphone zu koppeln aufgegeben.",,
B09M4BFZK7,"5,0",Very good smartwatch.,6/4/2022,Allemagne,Achat vérifié,Very good smartwatch.,,
B09M4BFZK7,"5,0",,4/4/2022,Allemagne,Achat vérifié,,,
